0.4307154281768202,5001.0,1.0,0.0,0.0,0.0
0.8519238243520156,4987.0,1.0,0.0,0.0,0.0
1.2415164205917841,4996.0,1.0,1.0,0.0,0.0
1.628253636013312,4999.0,0.0,2.0,0.0,0.0
1.9608578476638165,5011.0,1.0,2.0,0.0,0.0
2.3772407950910273,5007.0,1.0,2.0,0.0,0.0
2.7173127168821494,5011.0,0.0,3.0,0.0,1.0
3.131324092970396,5019.0,0.0,3.0,0.0,1.0
3.5952360106056944,5009.0,0.0,3.0,0.0,1.0
3.8930202064130546,5029.0,0.0,3.0,1.0,1.0
4.286920885895402,5024.0,1.0,4.0,1.0,0.0
4.717997367437968,5038.0,0.0,5.0,0.0,1.0
5.173232076674949,5038.0,0.0,5.0,0.0,1.0
5.602774250745248,5034.0,1.0,5.0,0.0,1.0
5.999869917367232,5053.0,0.0,6.0,0.0,1.0
6.3986167265258524,5037.0,1.0,7.0,0.0,1.0
6.820750402032321,5030.0,0.0,8.0,1.0,1.0
7.259326911432257,5013.0,1.0,7.0,1.0,1.0
7.649569891559373,5011.0,0.0,8.0,0.0,2.0
8.04640220334812,5014.0,2.0,7.0,1.0,2.0
8.473983168304466,5007.0,4.0,7.0,0.0,3.0
8.810675434713042,5018.0,3.0,9.0,0.0,3.0
9.177957119760688,5032.0,1.0,9.0,1.0,3.0
9.556233871407546,5021.0,0.0,12.0,0.0,3.0
9.902519573838873,5019.0,1.0,13.0,0.0,1.0
10.25829206977189,5007.0,1.0,9.0,1.0,1.0
10.613302016865088,4988.0,0.0,8.0,2.0,0.0
11.068757905554085,4977.0,0.0,9.0,2.0,0.0
11.476945490497831,4967.0,1.0,7.0,2.0,0.0
11.912378354537509,4942.0,1.0,7.0,0.0,2.0
12.395139376523211,4946.0,2.0,7.0,0.0,2.0
12.835473425773348,4942.0,3.0,7.0,0.0,2.0
13.149494947664753,4943.0,2.0,8.0,2.0,2.0
13.54528691590574,4934.0,1.0,9.0,4.0,4.0
13.927214059669156,4942.0,2.0,8.0,6.0,5.0
14.354217734568032,4932.0,1.0,9.0,5.0,7.0
14.72764988866631,4924.0,2.0,9.0,5.0,7.0
15.176817061242986,4921.0,2.0,12.0,7.0,7.0
15.598586116154777,4921.0,1.0,13.0,8.0,9.0
15.984714408702459,4919.0,1.0,13.0,8.0,11.0
16.28909838180511,4911.0,3.0,15.0,9.0,12.0
16.570543514072938,4896.0,2.0,18.0,10.0,15.0
16.91742235002022,4887.0,2.0,18.0,11.0,17.0
17.188721655243675,4892.0,4.0,19.0,9.0,19.0
17.549587003400113,4875.0,4.0,20.0,10.0,20.0
17.944174497392417,4879.0,6.0,21.0,9.0,20.0
18.279596145995836,4880.0,7.0,22.0,11.0,24.0
18.581901945623443,4882.0,3.0,28.0,10.0,24.0
18.915939853145154,4869.0,4.0,29.0,12.0,22.0
19.242457969239585,4894.0,4.0,32.0,11.0,24.0
