0.43600274423543495,4992.0,0.0,1.0,0.0,0.0
0.8446100920162578,4984.0,0.0,1.0,0.0,0.0
1.2316713382681805,4990.0,0.0,1.0,0.0,0.0
1.6401046474867473,4998.0,0.0,1.0,0.0,0.0
2.034189525083732,5008.0,0.0,1.0,0.0,0.0
2.5117056468743995,5002.0,0.0,1.0,0.0,0.0
2.97352819251944,5002.0,1.0,1.0,0.0,0.0
3.3725685755136374,4989.0,0.0,2.0,0.0,0.0
3.7431555574024666,5003.0,0.0,2.0,1.0,0.0
4.140012254103197,5005.0,0.0,2.0,1.0,0.0
4.458823878925394,4992.0,0.0,2.0,2.0,1.0
4.85520928359234,4978.0,0.0,2.0,2.0,1.0
5.265143715534256,4980.0,1.0,2.0,1.0,1.0
5.650132619399079,4989.0,2.0,2.0,2.0,2.0
6.03660337701942,4998.0,4.0,2.0,1.0,2.0
6.436494796338502,5006.0,2.0,4.0,1.0,2.0
6.8354680596652075,5006.0,2.0,6.0,1.0,1.0
7.186641943940614,5011.0,1.0,7.0,1.0,1.0
7.614014815581084,5003.0,1.0,7.0,2.0,1.0
8.016444486902031,5008.0,2.0,6.0,2.0,3.0
8.365780043033721,4996.0,2.0,8.0,2.0,2.0
8.703352396772216,5006.0,2.0,8.0,2.0,2.0
9.119017902121554,5020.0,3.0,7.0,1.0,2.0
9.467489091650608,5008.0,2.0,6.0,1.0,2.0
9.850274091469322,5009.0,2.0,6.0,2.0,3.0
10.222583444331526,5023.0,3.0,6.0,3.0,2.0
10.534158900198811,5020.0,1.0,8.0,3.0,3.0
10.839877426272094,5039.0,2.0,7.0,5.0,3.0
11.201718760583711,5021.0,3.0,8.0,5.0,4.0
11.577819531039992,5021.0,1.0,11.0,3.0,6.0
11.92535976065982,5022.0,5.0,13.0,1.0,6.0
12.290564115642384,5039.0,3.0,14.0,0.0,8.0
12.745431200682932,5029.0,1.0,18.0,3.0,7.0
13.12659690154618,5030.0,3.0,18.0,4.0,7.0
13.546928348643664,5033.0,4.0,18.0,3.0,7.0
13.916439172038938,5024.0,2.0,20.0,7.0,7.0
14.310842364756487,5022.0,2.0,19.0,5.0,12.0
14.640383987653658,5018.0,4.0,19.0,5.0,12.0
14.966608107078361,5003.0,6.0,19.0,4.0,12.0
15.317085274921332,4989.0,5.0,20.0,6.0,13.0
15.786493846322507,4979.0,6.0,18.0,4.0,13.0
16.119264405505017,4981.0,5.0,22.0,4.0,15.0
16.506952955520067,4966.0,6.0,23.0,7.0,15.0
16.85688868427756,4961.0,3.0,29.0,8.0,16.0
17.212240996420782,4973.0,4.0,28.0,8.0,15.0
17.59587809872092,4984.0,6.0,27.0,5.0,18.0
17.956078539198646,4975.0,4.0,31.0,4.0,15.0
18.255609986364433,4975.0,5.0,28.0,6.0,15.0
18.615595946200468,4969.0,6.0,27.0,6.0,16.0
18.932642983463737,4963.0,7.0,30.0,7.0,17.0
19.281517929647915,4972.0,8.0,31.0,10.0,19.0
19.58923288684221,4955.0,9.0,33.0,7.0,22.0
19.9420452741707,4933.0,7.0,38.0,11.0,19.0
20.217180712407945,4940.0,6.0,43.0,9.0,18.0
20.614206897995594,4933.0,9.0,40.0,12.0,18.0
20.948500566367375,4916.0,9.0,41.0,12.0,20.0
21.258013043624633,4901.0,8.0,46.0,13.0,19.0
21.59719260473092,4887.0,8.0,48.0,11.0,24.0
21.89586538777976,4905.0,6.0,48.0,13.0,25.0
22.181081439148024,4889.0,7.0,51.0,14.0,26.0
22.51753209753779,4893.0,7.0,56.0,14.0,28.0
22.853261868839347,4899.0,7.0,58.0,16.0,27.0
23.217328264253833,4895.0,8.0,54.0,11.0,32.0
23.525500498864094,4877.0,7.0,57.0,13.0,33.0
23.84876206282163,4870.0,13.0,58.0,11.0,37.0
24.112655205470432,4865.0,11.0,59.0,11.0,39.0
24.42991286638773,4864.0,12.0,61.0,11.0,39.0
24.795800609709243,4843.0,9.0,64.0,10.0,38.0
25.084616219067264,4838.0,7.0,69.0,14.0,33.0
25.384753877988622,4836.0,8.0,72.0,17.0,34.0
25.67091947899333,4827.0,8.0,76.0,19.0,35.0
25.992425687945982,4829.0,11.0,75.0,17.0,36.0
26.28311967353107,4814.0,8.0,81.0,19.0,40.0
26.58308143754207,4813.0,10.0,81.0,17.0,38.0
26.84654132279702,4817.0,10.0,80.0,19.0,43.0
27.15736832461912,4802.0,14.0,82.0,19.0,45.0
27.48947353060565,4801.0,11.0,87.0,17.0,40.0
27.824794867973985,4797.0,15.0,87.0,13.0,47.0
28.114036250071706,4796.0,16.0,93.0,15.0,45.0
28.374680154356348,4793.0,19.0,96.0,17.0,47.0
28.717822420851267,4790.0,19.0,101.0,16.0,50.0
28.980702385375963,4787.0,19.0,101.0,20.0,51.0
