0.38989347779920114,4997.0,1.0,0.0,0.0,0.0
0.834560484233329,4995.0,1.0,1.0,0.0,0.0
1.3100067274852316,4992.0,0.0,2.0,1.0,0.0
1.7161816079142032,4975.0,1.0,2.0,0.0,0.0
2.1109716902179176,4974.0,1.0,1.0,0.0,0.0
2.4295364382644866,4974.0,0.0,2.0,0.0,1.0
2.9025509672015235,4964.0,0.0,2.0,1.0,1.0
3.2885605166797913,4960.0,0.0,2.0,1.0,1.0
3.7041249275472423,4948.0,0.0,3.0,0.0,1.0
4.109108948263997,4947.0,0.0,2.0,0.0,1.0
4.552237307655843,4939.0,0.0,2.0,1.0,1.0
4.977712397868986,4951.0,0.0,1.0,0.0,2.0
5.44948072736428,4959.0,0.0,1.0,0.0,2.0
5.87437951803959,4951.0,0.0,1.0,2.0,2.0
6.30199658302859,4947.0,0.0,1.0,2.0,2.0
6.709203102555547,4946.0,0.0,2.0,2.0,1.0
7.120746532616268,4935.0,1.0,3.0,2.0,0.0
7.547451435176044,4934.0,1.0,4.0,2.0,0.0
7.906864941591385,4934.0,0.0,4.0,0.0,2.0
8.384281247209282,4939.0,0.0,3.0,0.0,2.0
8.78148504752851,4926.0,0.0,2.0,0.0,2.0
9.19752983436387,4931.0,0.0,2.0,0.0,1.0
9.60874633205881,4929.0,0.0,2.0,0.0,1.0
9.98727899490139,4927.0,0.0,2.0,0.0,1.0
10.449084120190802,4928.0,0.0,3.0,1.0,1.0
10.874324193192068,4935.0,0.0,3.0,0.0,2.0
11.17530687135755,4947.0,0.0,3.0,0.0,2.0
11.613015552839888,4939.0,0.0,3.0,0.0,2.0
11.973528258785334,4940.0,0.0,2.0,1.0,2.0
12.330976881244855,4956.0,0.0,3.0,0.0,2.0
12.73333590243543,4974.0,0.0,3.0,0.0,2.0
13.14033203861291,4972.0,0.0,3.0,1.0,1.0
13.518921344778173,4973.0,0.0,3.0,0.0,1.0
13.944088185427324,4961.0,0.0,3.0,0.0,1.0
14.33798964233724,4957.0,0.0,3.0,0.0,1.0
14.751785850410146,4951.0,0.0,3.0,1.0,1.0
15.113215389749122,4944.0,0.0,3.0,3.0,2.0
15.533452491430756,4941.0,0.0,4.0,4.0,1.0
15.948907673182596,4938.0,0.0,4.0,3.0,2.0
16.299016481620118,4953.0,0.0,4.0,2.0,2.0
16.7366432164721,4957.0,1.0,4.0,0.0,3.0
17.174623133954988,4952.0,1.0,5.0,0.0,3.0
17.556172917134827,4951.0,2.0,6.0,1.0,2.0
17.926666910505197,4959.0,2.0,6.0,1.0,2.0
18.283502874283034,4970.0,3.0,6.0,2.0,3.0
18.727483292409584,4976.0,3.0,8.0,1.0,4.0
19.091215435914318,4974.0,1.0,9.0,1.0,5.0
19.43915885941735,4978.0,2.0,11.0,2.0,5.0
19.816777744991636,4976.0,3.0,11.0,2.0,5.0
20.254677859590732,4998.0,1.0,13.0,4.0,6.0
20.640515618339396,4996.0,3.0,13.0,5.0,7.0
21.062499503313624,4991.0,5.0,13.0,5.0,8.0
21.38974323771074,4988.0,5.0,14.0,6.0,8.0
21.794780354301306,4963.0,6.0,17.0,6.0,7.0
22.127967797234298,4969.0,6.0,21.0,6.0,8.0
22.4707289753799,4947.0,4.0,25.0,10.0,8.0
22.84038508329328,4959.0,5.0,25.0,7.0,12.0
23.130405847960052,4932.0,10.0,27.0,8.0,14.0
23.48227191506984,4922.0,8.0,30.0,10.0,16.0
23.78073738467697,4929.0,7.0,29.0,12.0,18.0
24.105963240751876,4929.0,8.0,30.0,9.0,23.0
24.390310661784163,4930.0,10.0,35.0,9.0,22.0
24.752747499862252,4942.0,13.0,35.0,8.0,22.0
25.035549815399005,4932.0,12.0,42.0,4.0,26.0
25.389874846143382,4927.0,14.0,46.0,3.0,28.0
25.7502455232208,4930.0,14.0,53.0,4.0,27.0
26.050265702878356,4921.0,14.0,56.0,4.0,28.0
26.371489621289566,4908.0,17.0,60.0,6.0,28.0
26.728810877233734,4901.0,12.0,69.0,6.0,27.0
27.027023773479762,4893.0,10.0,73.0,7.0,28.0
27.319512552256512,4895.0,13.0,70.0,5.0,30.0
27.64007321403881,4891.0,13.0,72.0,5.0,29.0
27.9386562748038,4902.0,14.0,76.0,7.0,25.0
28.252322364753702,4897.0,12.0,81.0,12.0,26.0
28.533798126633712,4902.0,14.0,80.0,8.0,30.0
28.821857981488023,4904.0,11.0,88.0,12.0,29.0
29.08319456771598,4891.0,14.0,92.0,10.0,30.0
29.397143315971647,4883.0,15.0,91.0,11.0,32.0
29.66728292441423,4866.0,19.0,91.0,13.0,33.0
29.972071951469047,4854.0,23.0,94.0,14.0,36.0
30.263751027808876,4854.0,22.0,98.0,11.0,39.0
30.533915842539113,4835.0,28.0,102.0,13.0,38.0
30.797640864991305,4823.0,24.0,109.0,17.0,42.0
31.07532008737532,4828.0,25.0,113.0,18.0,39.0
31.34173963521965,4833.0,21.0,123.0,19.0,40.0
31.577943051396677,4821.0,25.0,124.0,19.0,42.0
31.8731491914101,4812.0,24.0,132.0,20.0,39.0
32.093743526790455,4810.0,24.0,130.0,23.0,39.0
32.37154177057987,4793.0,20.0,136.0,23.0,44.0
32.6518066159787,4798.0,15.0,143.0,26.0,44.0
32.89151157928865,4776.0,21.0,139.0,24.0,49.0
33.153430088448324,4758.0,29.0,139.0,22.0,50.0
33.391465295594685,4758.0,24.0,142.0,22.0,49.0
33.709305593520135,4747.0,28.0,147.0,22.0,50.0
33.97623304180053,4731.0,27.0,152.0,23.0,48.0
34.22964530051304,4721.0,32.0,152.0,25.0,48.0
