0.3749411947152004,5001.0,1.0,0.0,0.0,0.0
0.7273423558082667,5004.0,0.0,1.0,0.0,0.0
1.100280395259691,5008.0,0.0,1.0,0.0,0.0
1.4768458303879521,5022.0,0.0,1.0,1.0,0.0
1.8997403938368216,5018.0,0.0,1.0,1.0,0.0
2.258768670421496,5021.0,0.0,1.0,0.0,1.0
2.659040738078353,5027.0,0.0,1.0,0.0,1.0
3.0019070130887986,5024.0,0.0,0.0,0.0,1.0
3.3772475683775958,5020.0,0.0,0.0,0.0,1.0
3.7430198790765257,5024.0,0.0,0.0,0.0,1.0
4.083044611624504,5020.0,0.0,0.0,0.0,1.0
4.4547785915260665,5010.0,0.0,0.0,0.0,1.0
4.810626614590123,5014.0,0.0,0.0,0.0,1.0
5.249637990307135,5014.0,0.0,0.0,0.0,1.0
5.669573890911406,5018.0,0.0,0.0,0.0,1.0
6.04030948674982,5029.0,0.0,1.0,1.0,0.0
6.455123571940221,5027.0,0.0,1.0,1.0,0.0
6.830584649334836,5014.0,0.0,1.0,0.0,1.0
7.220601550417296,5026.0,0.0,1.0,2.0,1.0
7.650762097468404,5016.0,0.0,0.0,1.0,2.0
8.111518278387827,5018.0,0.0,0.0,1.0,2.0
8.532934975722231,5044.0,0.0,0.0,1.0,2.0
8.930182172430692,5054.0,0.0,0.0,1.0,2.0
9.292395583095225,5036.0,1.0,0.0,2.0,2.0
9.616138784518272,5022.0,2.0,1.0,2.0,2.0
9.998394946979698,5031.0,3.0,1.0,1.0,2.0
10.399337783224231,5024.0,2.0,3.0,0.0,2.0
10.835756083625657,5028.0,3.0,3.0,0.0,1.0
11.228734594865738,5055.0,2.0,4.0,1.0,1.0
11.65485009243669,5046.0,3.0,4.0,1.0,1.0
12.052961152592863,5047.0,3.0,3.0,0.0,1.0
12.430846501324003,5045.0,3.0,3.0,0.0,1.0
12.847846704016218,5026.0,2.0,4.0,0.0,1.0
13.192785912594031,5022.0,0.0,6.0,0.0,0.0
13.556700590516192,5033.0,0.0,5.0,1.0,0.0
13.957632688548737,5030.0,0.0,5.0,0.0,1.0
14.330003056096329,5036.0,0.0,5.0,0.0,1.0
14.726020287017898,5044.0,1.0,5.0,0.0,1.0
15.113830570010455,5025.0,1.0,6.0,1.0,1.0
15.603509742714255,5021.0,1.0,6.0,3.0,1.0
15.980692908296417,5023.0,0.0,7.0,2.0,2.0
